issuer_code,type_day,day_period,violation_code,count
358847,Weekend,PM,20,84
358847,Weekend,PM,31,4
358847,Weekend,PM,37,186
358847,Weekend,PM,38,170
358847,Weekend,PM,40,14
358847,Weekend,PM,42,1
358847,Weekend,PM,46,5
358847,Weekend,PM,69,2
358847,Weekend,PM,71,26
358857,Week,AM,14,14
358857,Week,AM,17,2
358857,Week,AM,19,4
358857,Week,AM,20,1
358857,Week,AM,31,49
358857,Week,AM,40,5
358857,Week,AM,42,7
358857,Week,AM,46,1
358857,Week,AM,47,12
358857,Week,AM,69,80
358857,Week,AM,71,1
358857,Week,PM,14,340
358857,Week,PM,16,27
358857,Week,PM,17,58
358857,Week,PM,19,91
358857,Week,PM,20,61
358857,Week,PM,31,1190
358857,Week,PM,37,79
358857,Week,PM,38,121
358857,Week,PM,40,69
358857,Week,PM,42,196
358857,Week,PM,46,50
358857,Week,PM,47,109
358857,Week,PM,69,510
358857,Week,PM,71,27
358857,Weekend,AM,14,50
358857,Weekend,AM,17,2
358857,Weekend,AM,19,11
358857,Weekend,AM,20,1
358857,Weekend,AM,21,10
358857,Weekend,AM,31,63
358857,Weekend,AM,37,2
358857,Weekend,AM,38,15
358857,Weekend,AM,40,34
358857,Weekend,AM,42,5
358857,Weekend,AM,46,12
358857,Weekend,AM,47,44
358857,Weekend,AM,69,29
358857,Weekend,AM,71,5
358857,Weekend,PM,14,37
358857,Weekend,PM,17,4
358857,Weekend,PM,19,10
358857,Weekend,PM,20,4
358857,Weekend,PM,31,41
358857,Weekend,PM,37,14
358857,Weekend,PM,38,37
358857,Weekend,PM,40,35
358857,Weekend,PM,42,3
358857,Weekend,PM,46,12
358857,Weekend,PM,47,7
358857,Weekend,PM,69,14
358857,Weekend,PM,71,3
358863,Week,AM,14,3
358863,Week,AM,16,1
358863,Week,AM,20,3
358863,Week,AM,40,3
358863,Week,AM,69,2
358863,Week,AM,71,3
358863,Week,PM,14,381
358863,Week,PM,16,186
358863,Week,PM,17,86
358863,Week,PM,19,22
358863,Week,PM,20,651
358863,Week,PM,31,302
358863,Week,PM,37,276
358863,Week,PM,38,178
358863,Week,PM,40,38
358863,Week,PM,42,139
358863,Week,PM,46,86
358863,Week,PM,69,304
358863,Week,PM,71,32
358863,Weekend,PM,14,18
358863,Weekend,PM,16,14
358863,Weekend,PM,17,5
358863,Weekend,PM,19,2
358863,Weekend,PM,20,47
358863,Weekend,PM,31,14
358863,Weekend,PM,37,137
358863,Weekend,PM,38,227
358863,Weekend,PM,40,52
358863,Weekend,PM,42,1
358863,Weekend,PM,46,1
358863,Weekend,PM,69,2
358863,Weekend,PM,71,17
358873,Week,AM,14,10
358873,Week,AM,17,1
358873,Week,AM,31,3
358873,Week,AM,37,2
358873,Week,AM,38,3
358873,Week,AM,40,1
358873,Week,AM,42,3
358873,Week,AM,46,3
358873,Week,AM,47,7
358873,Week,AM,69,18
358873,Week,PM,14,420
358873,Week,PM,16,33
358873,Week,PM,17,21
358873,Week,PM,19,47
358873,Week,PM,20,113
358873,Week,PM,31,546
358873,Week,PM,37,102
358873,Week,PM,38,116
358873,Week,PM,40,58
358873,Week,PM,42,187
358873,Week,PM,46,107
358873,Week,PM,47,148
358873,Week,PM,69,360
358873,Week,PM,71,30
358873,Weekend,AM,14,7
358873,Weekend,AM,17,1
358873,Weekend,AM,19,4
358873,Weekend,AM,20,1
358873,Weekend,AM,31,11
358873,Weekend,AM,37,2
358873,Weekend,AM,38,5
358873,Weekend,AM,40,6
358873,Weekend,AM,42,1
358873,Weekend,AM,46,1
358873,Weekend,AM,47,13
358873,Weekend,AM,69,5
358873,Weekend,AM,71,1
358873,Weekend,PM,14,25
358873,Weekend,PM,16,5
358873,Weekend,PM,19,2
358873,Weekend,PM,20,7
358873,Weekend,PM,31,44
358873,Weekend,PM,37,7
358873,Weekend,PM,38,28
358873,Weekend,PM,40,30
358873,Weekend,PM,42,4
358873,Weekend,PM,46,10
358873,Weekend,PM,47,17
358873,Weekend,PM,69,7
358873,Weekend,PM,71,5
358892,Week,AM,14,67
358892,Week,AM,16,1
358892,Week,AM,17,5
358892,Week,AM,19,6
358892,Week,AM,20,6
358892,Week,AM,21,15
358892,Week,AM,31,60
358892,Week,AM,37,14
358892,Week,AM,38,38
358892,Week,AM,40,10
358892,Week,AM,42,11
358892,Week,AM,46,4
358892,Week,AM,47,30
358892,Week,AM,69,104
358892,Week,AM,71,13
358892,Week,PM,14,446
358892,Week,PM,16,4
358892,Week,PM,17,50
358892,Week,PM,19,58
358892,Week,PM,20,34
358892,Week,PM,31,719
358892,Week,PM,37,213
358892,Week,PM,38,213
358892,Week,PM,40,39
358892,Week,PM,42,300
358892,Week,PM,46,49
358892,Week,PM,47,130
358892,Week,PM,69,427
358892,Week,PM,71,56
358892,Weekend,AM,14,32
358892,Weekend,AM,17,3
358892,Weekend,AM,31,6
358892,Weekend,AM,38,3
358892,Weekend,AM,40,7
358892,Weekend,AM,46,4
358892,Weekend,AM,71,3
358892,Weekend,PM,14,41
358892,Weekend,PM,17,8
358892,Weekend,PM,19,3
358892,Weekend,PM,20,1
358892,Weekend,PM,31,22
358892,Weekend,PM,38,2
358892,Weekend,PM,40,9
358892,Weekend,PM,42,1
358892,Weekend,PM,46,12
358892,Weekend,PM,47,1
358892,Weekend,PM,69,8
358892,Weekend,PM,71,1
358936,Week,AM,14,2
358936,Week,AM,16,1
358936,Week,AM,20,1
358936,Week,AM,31,1
358936,Week,AM,37,2
358936,Week,AM,38,5
358936,Week,AM,40,1
358936,Week,AM,42,3
358936,Week,AM,46,2
358936,Week,AM,69,4
358936,Week,AM,71,1
358936,Week,PM,14,250
358936,Week,PM,16,49
358936,Week,PM,17,2
358936,Week,PM,19,73
358936,Week,PM,20,115
358936,Week,PM,31,238
358936,Week,PM,37,715
358936,Week,PM,38,799
358936,Week,PM,40,17
358936,Week,PM,42,64
358936,Week,PM,46,114
358936,Week,PM,69,197
358936,Week,PM,71,65
358936,Weekend,PM,14,28
358936,Weekend,PM,16,5
358936,Weekend,PM,17,2
358936,Weekend,PM,19,12
358936,Weekend,PM,20,16
358936,Weekend,PM,31,30
358936,Weekend,PM,37,174
358936,Weekend,PM,38,313
358936,Weekend,PM,40,10
358936,Weekend,PM,42,2
358936,Weekend,PM,46,9
358936,Weekend,PM,69,7
358936,Weekend,PM,71,32
358944,Week,AM,14,33
358944,Week,AM,17,2
358944,Week,AM,19,1
358944,Week,AM,31,18
358944,Week,AM,40,1
358944,Week,AM,42,12
358944,Week,AM,47,7
358944,Week,AM,69,44
358944,Week,AM,71,3
358944,Week,PM,14,586
358944,Week,PM,16,30
358944,Week,PM,17,42
358944,Week,PM,19,59
358944,Week,PM,20,27
358944,Week,PM,21,2
358944,Week,PM,31,671
358944,Week,PM,37,261
358944,Week,PM,38,197
358944,Week,PM,40,58
358944,Week,PM,42,391
358944,Week,PM,46,29
358944,Week,PM,47,198
358944,Week,PM,69,507
358944,Week,PM,71,75
358944,Weekend,AM,14,20
358944,Weekend,AM,16,1
358944,Weekend,AM,19,3
358944,Weekend,AM,20,2
358944,Weekend,AM,31,45
358944,Weekend,AM,37,8
358944,Weekend,AM,38,33
358944,Weekend,AM,40,10
358944,Weekend,AM,42,7
358944,Weekend,AM,46,7
358944,Weekend,AM,47,21
358944,Weekend,AM,69,18
358944,Weekend,AM,71,11
358944,Weekend,PM,14,33
358944,Weekend,PM,17,5
358944,Weekend,PM,19,9
358944,Weekend,PM,20,2
358944,Weekend,PM,31,44
358944,Weekend,PM,37,18
358944,Weekend,PM,38,14
358944,Weekend,PM,40,18
358944,Weekend,PM,42,15
358944,Weekend,PM,46,10
358944,Weekend,PM,47,8
358944,Weekend,PM,69,21
358944,Weekend,PM,71,12
358948,Week,AM,14,80
358948,Week,AM,16,1
358948,Week,AM,17,19
358948,Week,AM,19,13
358948,Week,AM,20,13
358948,Week,AM,21,17
358948,Week,AM,31,78
358948,Week,AM,37,33
358948,Week,AM,38,105
358948,Week,AM,40,16
358948,Week,AM,42,27
358948,Week,AM,46,6
358948,Week,AM,47,112
358948,Week,AM,69,270
358948,Week,AM,71,28
358948,Week,PM,14,361
358948,Week,PM,16,15
358948,Week,PM,17,48
358948,Week,PM,19,34
358948,Week,PM,20,48
358948,Week,PM,31,537
358948,Week,PM,37,263
358948,Week,PM,38,243
358948,Week,PM,40,39
358948,Week,PM,42,256
358948,Week,PM,46,49
358948,Week,PM,47,205
358948,Week,PM,69,533
358948,Week,PM,71,61
358948,Weekend,AM,14,36
358948,Weekend,AM,16,5
358948,Weekend,AM,17,4
358948,Weekend,AM,19,8
358948,Weekend,AM,20,5
358948,Weekend,AM,21,2
358948,Weekend,AM,31,35
358948,Weekend,AM,37,26
358948,Weekend,AM,38,52
358948,Weekend,AM,40,6
358948,Weekend,AM,42,5
358948,Weekend,AM,46,7
358948,Weekend,AM,47,29
358948,Weekend,AM,69,40
358948,Weekend,AM,71,10
358948,Weekend,PM,14,14
358948,Weekend,PM,16,5
358948,Weekend,PM,17,6
358948,Weekend,PM,19,1
358948,Weekend,PM,31,6
358948,Weekend,PM,37,13
358948,Weekend,PM,38,20
358948,Weekend,PM,40,5
358948,Weekend,PM,42,1
358948,Weekend,PM,46,3
358948,Weekend,PM,47,4
358948,Weekend,PM,69,9
358948,Weekend,PM,71,6
359336,Week,AM,14,8
359336,Week,AM,16,2
359336,Week,AM,19,3
359336,Week,AM,20,4
359336,Week,AM,21,6
359336,Week,AM,37,22
359336,Week,AM,38,34
359336,Week,AM,40,6
359336,Week,AM,46,2
359336,Week,AM,71,5
359336,Week,PM,14,38
359336,Week,PM,16,15
359336,Week,PM,17,3
359336,Week,PM,19,23
359336,Week,PM,20,26
359336,Week,PM,37,440
359336,Week,PM,38,464
359336,Week,PM,40,69
359336,Week,PM,46,62
359336,Week,PM,71,62
359336,Weekend,AM,17,1
359336,Weekend,AM,19,1
359336,Weekend,AM,20,5
359336,Weekend,AM,37,19
359336,Weekend,AM,38,85
359336,Weekend,AM,40,11
359336,Weekend,AM,46,2
359336,Weekend,AM,71,10
359336,Weekend,PM,16,1
359336,Weekend,PM,20,2
359336,Weekend,PM,37,16
359336,Weekend,PM,38,27
359336,Weekend,PM,40,1
359336,Weekend,PM,46,1
359336,Weekend,PM,71,8
